Object ID,Asset ID,Map Label,Asset Name,Asset Type,Asset Subtype,Quantity,Functional Area ID,Property ID,Facility ID,Floor ID,Geom
2040,148289,Bench,Concrete Pathway Benches,Bench,,3,18445,159,18443,,"(37.7303601115, -122.433011093)"
2043,151323,Bench,Lily Pond Bench,Bench,,1,23497,756666,12856,,"(37.7712064825, -122.462256794)"
2044,150797,Bench,Hardscaped Area Bench,Bench,,6,97443,756666,10461,,"(37.7689619981, -122.466801668)"
2045,150797,Bench,Hardscaped Area Bench,Bench,,6,97443,756666,10461,,"(37.7689529272, -122.466830298)"
2046,150797,Bench,Hardscaped Area Bench,Bench,,6,97443,756666,10461,,"(37.768938174, -122.46685607)"
2047,150797,Bench,Hardscaped Area Bench,Bench,,6,97443,756666,10461,,"(37.7689291924, -122.466879288)"
2048,150797,Bench,Hardscaped Area Bench,Bench,,6,97443,756666,10461,,"(37.7687146165, -122.466691368)"
2049,150797,Bench,Hardscaped Area Bench,Bench,,6,97443,756666,10461,,"(37.7686703328, -122.466727185)"
2050,150796,Bench,Turf Area Bench,Bench,,6,97446,756666,10461,,"(37.7686063607, -122.466784132)"
2051,150796,Bench,Turf Area Bench,Bench,,6,97446,756666,10461,,"(37.7688199134, -122.46673295)"
2052,150796,Bench,Turf Area Bench,Bench,,6,97446,756666,10461,,"(37.7686661239, -122.46685067)"
2053,150796,Bench,Turf Area Bench,Bench,,6,97446,756666,10461,,"(37.7687090233, -122.466897816)"
2054,150796,Bench,Turf Area Bench,Bench,,6,97446,756666,10461,,"(37.7687396993, -122.466904944)"
2055,150796,Bench,Turf Area Bench,Bench,,6,97446,756666,10461,,"(37.768734056, -122.466942686)"
2056,150798,Bench,Entrance Bench,Bench,,1,97444,756666,10461,,"(37.7689881722, -122.467293142)"
2057,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.768986402, -122.459717994)"
2058,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7690031177, -122.459820351)"
2059,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7690196397, -122.459934302)"
2060,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7689555978, -122.460027898)"
2061,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7689027677, -122.46004059)"
2062,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7688439797, -122.460055611)"
2063,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7687753018, -122.460072027)"
2064,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7689916745, -122.46019208)"
2065,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7686851521, -122.460034848)"
2066,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7686749808, -122.459974093)"
2067,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7686391963, -122.459752748)"
2068,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7686499014, -122.459820973)"
2069,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7686605927, -122.459890027)"
2070,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7686082439, -122.460190248)"
2071,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7684153036, -122.460243155)"
2072,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7684731836, -122.460282797)"
2073,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7683270933, -122.460128971)"
2074,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.768296211, -122.459929299)"
2075,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7683593223, -122.459812479)"
2076,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7684808164, -122.459784199)"
2077,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.768437222, -122.459755705)"
2078,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7684920514, -122.45974141)"
2079,149372,Bench,Bowling Green 3 Bench,Bench,,10,633,756666,11629,,"(37.7685363068, -122.459730148)"
2080,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7686689437, -122.459625104)"
2081,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7688538143, -122.459582753)"
2082,149371,Bench,Bowling Green 2 Bench,Bench,,16,631,756666,11629,,"(37.7690606524, -122.459881904)"
2083,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7688272272, -122.459318939)"
2084,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7689277947, -122.459350896)"
2085,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7687365343, -122.45928499)"
2086,149370,Bench,Bowling Green Club House Bench,Bench,,5,10237,756666,168,,"(37.7686584477, -122.459120632)"
2087,149370,Bench,Bowling Green Club House Bench,Bench,,5,10237,756666,168,,"(37.7686517361, -122.459165539)"
2088,149370,Bench,Bowling Green Club House Bench,Bench,,5,10237,756666,168,,"(37.7686447834, -122.459207056)"
2089,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7686833912, -122.45914496)"
2090,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7687016746, -122.459067675)"
2091,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7687239658, -122.458964573)"
2092,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7687487337, -122.458873934)"
2093,149370,Bench,Bowling Green Club House Bench,Bench,,5,10237,756666,168,,"(37.7686775713, -122.459010686)"
2094,149370,Bench,Bowling Green Club House Bench,Bench,,5,10237,756666,168,,"(37.768724701, -122.458866538)"
2095,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7688566666, -122.458839589)"
2096,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7689367404, -122.458866494)"
2097,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7690256079, -122.45890265)"
2098,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7687891313, -122.458811884)"
2099,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.76906632, -122.459090817)"
2100,148845,Drinking Fountain,Annex Bathroom Drinking Fountain,Drinking Fountain,,1,12413,105,12410,,"(37.777996835, -122.457694439)"
2101,148844,Trash Can,Annex Bathroom Trash Can,Trash Can,,1,12413,105,12410,,"(37.7779885131, -122.45769265)"
2102,148900,Picnic Table,Annex Picnic Table,Table,,1,432,105,407,,"(37.7779197753, -122.457968737)"
2104,148589,Trash Can,Lawn Area Trash Can,Trash Can,,2,11874,105,12411,,"(37.7781965802, -122.458062059)"
2105,148588,Bench,Lawn Area Bench,Bench,,5,11874,105,12411,,"(37.7781971353, -122.458077367)"
2106,148588,Bench,Lawn Area Bench,Bench,,5,11874,105,12411,,"(37.7783424291, -122.458099549)"
2107,148588,Bench,Lawn Area Bench,Bench,,5,11874,105,12411,,"(37.7784286904, -122.458119156)"
2112,148588,Bench,Lawn Area Bench,Bench,,5,11874,105,12411,,"(37.7784950174, -122.458364579)"
2113,148588,Bench,Lawn Area Bench,Bench,,5,11874,105,12411,,"(37.7785411059, -122.458366814)"
2114,148586,Bench,Tennis Court 1 Bench,Bench,,4,695,105,662,,"(37.7789734529, -122.457915333)"
2115,148586,Bench,Tennis Court 1 Bench,Bench,,4,695,105,662,,"(37.7792545898, -122.458138892)"
2116,148586,Bench,Tennis Court 1 Bench,Bench,,4,695,105,662,,"(37.7792077592, -122.45813256)"
2117,148587,Trash Can,Tennis Court 1 Trash Can,Trash Can,,1,695,105,662,,"(37.7791400841, -122.458114462)"
2118,148586,Bench,Tennis Court 1 Bench,Bench,,4,695,105,662,,"(37.7790715323, -122.45810042)"
2119,148835,Bench,Tennis Court 3 Bench,Bench,,1,697,105,662,,"(37.7791826109, -122.457746502)"
2120,148835,Bench,Tennis Court 3 Bench,Bench,,1,697,105,662,,"(37.7791845165, -122.457729219)"
2121,148590,Cargo Container,Lawn Area Cargo Container,Cargo Container,,2,11874,105,12411,,"(37.7793857976, -122.457157451)"
2122,148590,Cargo Container,Lawn Area Cargo Container,Cargo Container,,2,11874,105,12411,,"(37.7793423212, -122.457144071)"
2123,148589,Trash Can,Lawn Area Trash Can,Trash Can,,2,11874,105,12411,,"(37.779277046, -122.457030198)"
2124,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7690498809, -122.459164769)"
2125,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7690295846, -122.459255526)"
2126,149369,Bench,Bowling Green 1 Bench,Bench,,14,629,756666,11629,,"(37.7690900998, -122.459005787)"
2127,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7708129944, -122.458148725)"
2128,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7707494359, -122.458107573)"
2129,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7706980519, -122.459078354)"
2130,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.77039709, -122.458614452)"
2131,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7703570421, -122.459562828)"
2132,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7700684224, -122.458591968)"
2133,149390,Bench,Pro Shop Bench,Bench,,1,96137,756665,179,,"(37.7698797562, -122.459667681)"
2134,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.769674055, -122.459600077)"
2135,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7696986485, -122.45892172)"
2136,149386,Bench,Tennis Court Bench,Bench,,10,96126,756665,625,,"(37.7696991362, -122.458939498)"
2137,149385,Trash Can,Tennis Court Trash Can,Trash Can,,9,96126,756665,625,,"(37.7696607416, -122.459599725)"
2138,149385,Trash Can,Tennis Court Trash Can,Trash Can,,9,96126,756665,625,,"(37.7696859057, -122.458934214)"
2139,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.7984362508, -122.413668779)"
2140,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.7982871653, -122.413538694)"
2141,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.7982168611, -122.413536458)"
2142,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.798149976, -122.413542058)"
2143,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.7981322532, -122.413386572)"
2144,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.7981922016, -122.413377475)"
2145,143981,Bench,Perennial Bed Benches,Bench,,7,205,145,265,,"(37.7982455001, -122.413372538)"
2150,148932,Bulletin Board,Concrete Path Bulletin Board,Bulletin Board,,1,12665,155,12664,,"(37.7799918697, -122.465168402)"
2151,148913,Bench,CPA Bench,Bench,,2,477,155,432,,"(37.7801697156, -122.465041789)"
2152,148931,Bench,Concrete Path Bench,Bench,,2,12665,155,12664,,"(37.7800105642, -122.465071437)"
2153,148906,Bench,Lawn Area Bench,Bench,,1,11875,155,11788,,"(37.7799664122, -122.464979793)"
2154,148911,Trash Can,Lawn Area Trash Can,Trash Can,,2,11875,155,11788,,"(37.7799700302, -122.464956625)"
2155,148535,Bench,Turf Area Bench,Bench,,1,277,101,293,,"(37.7852396056, -122.472811424)"
2156,148536,Bench,Turf Area Bench,Bench,,1,289,101,293,,"(37.7836131735, -122.47238542)"
2157,148537,Bench,Sidewalk Bench,Bench,,1,289,101,293,,"(37.78410691, -122.472708058)"
